-0.9499810172097291616,	3.141589999999999883
1.319752148795098279,	3.141589999999999883
0.3321347616856006879,	3.141589999999999883
1.055972915651738786,	3.141589999999999883
-2.067498981438037564,	3.141589999999999883
-0.747251360249622798,	3.141589999999999883
-1.016041323216625436,	3.141589999999999883
-1.080377477463387192,	3.141589999999999883
1.231092981988508583,	3.141589999999999883
-1.555356870065981889,	3.141589999999999883
2.175977820678954622,	3.141589999999999883
0.7824056972199133764,	3.141589999999999883
-0.8519433910596944104,	3.141589999999999883
-2.315027222754198366,	3.141589999999999883
-2.126542915366926856,	3.141589999999999883
2.172379494890547935,	3.141589999999999883
0.08771440180873639469,	3.141589999999999883
-1.27296357753240641,	3.141589999999999883
2.374994131815474141,	3.141589999999999883
1.376368164527061344,	3.141589999999999883
-1.158420557612602986,	3.141589999999999883
-1.369127936356145936,	3.141589999999999883
-0.5750171771859842185,	3.141589999999999883
1.180006306426277796,	3.141589999999999883
1.40820395598611614,	3.141589999999999883
3.123323123020075531,	3.141589999999999883
-1.180705938483649797,	3.141589999999999883
-0.9537031405425392405,	3.141589999999999883
-2.417419218391139157,	3.141589999999999883
-1.601646765992451815,	3.141589999999999883
2.273929779636278958,	3.141589999999999883
-1.790522750968631449,	3.141589999999999883
-0.6428721285189983314,	3.141589999999999883
-2.55075073759009241,	3.141589999999999883
2.102223170881744263,	3.141589999999999883
0.9405188515936995231,	3.141589999999999883
1.65359143593691571,	3.141589999999999883
2.659111096116371531,	3.141589999999999883
2.47592558601023649,	3.141589999999999883
-1.624953051119504499,	3.141589999999999883
1.495384640553890865,	3.141589999999999883
2.170344000714558241,	3.141589999999999883
0.4591196129007969473,	3.141589999999999883
2.517224869020732392,	3.141589999999999883
-0.215561517079721543,	3.141589999999999883
1.656476249291157776,	3.141589999999999883
0.2348054505098512434,	3.141589999999999883
-0.9242011259887997765,	3.141589999999999883
-1.940039436365491143,	3.141589999999999883
-2.607211976519845376,	3.141589999999999883
-2.478133686460047169,	3.141589999999999883
-2.03578617898833425,	3.141589999999999883
0.1357581419464376771,	3.141589999999999883
1.524740715222623111,	3.141589999999999883
2.056278411264242045,	3.141589999999999883
3.001463416206486379,	3.141589999999999883
2.31366271412785407,	3.141589999999999883
-0.8782505844864185729,	3.141589999999999883
2.852138902396232467,	3.141589999999999883
-2.717960186686900315,	3.141589999999999883
-2.346976067102933605,	3.141589999999999883
2.988951184273912265,	3.141589999999999883
-0.1587071883588387633,	3.141589999999999883
-0.0386713884301653904,	3.141589999999999883
-2.449799906589325005,	3.141589999999999883
0.181033866525185938,	3.141589999999999883
-1.929700677747600013,	3.141589999999999883
0.8670645771903990884,	3.141589999999999883
-2.962670407068759726,	3.141589999999999883
-0.08322921072587473323,	3.141589999999999883
0.3391810900937629603,	3.141589999999999883
2.458328558136884556,	3.141589999999999883
-1.295144599828645271,	3.141589999999999883
-3.070442329224506217,	3.141589999999999883
1.607622298105995773,	3.141589999999999883
-1.824799850768435983,	3.141589999999999883
0.8330012631032569503,	3.141589999999999883
-0.5240921998539033178,	3.141589999999999883
1.692230606946757865,	3.141589999999999883
2.549520711958937813,	3.141589999999999883
3.061059210247860651,	3.141589999999999883
-1.8032192187968068,	3.141589999999999883
0.4827311498947038371,	3.141589999999999883
-2.258355805644536751,	3.141589999999999883
1.296791988436206022,	3.141589999999999883
-1.357973039286884509,	3.141589999999999883
-0.8583446904519682619,	3.141589999999999883
-3.042459706095231642,	3.141589999999999883
0.5075798653841112618,	3.141589999999999883
-0.9363524174161717006,	3.141589999999999883
-0.2964215508684482914,	3.141589999999999883
2.361249832555862405,	3.141589999999999883
1.21177116309064048,	3.141589999999999883
-0.7826780497360816824,	3.141589999999999883
-1.717104089457357485,	3.141589999999999883
-2.939257604457435669,	3.141589999999999883
0.1359055161642436782,	3.141589999999999883
2.42470602537910862,	3.141589999999999883
0.7410450085411420806,	3.141589999999999883
-1.770330353191625905,	3.141589999999999883
2.268396146949480219,	3.141589999999999883
-3.04384153867894991,	3.141589999999999883
-1.929305234461718532,	3.141589999999999883
-2.884851422678522681,	3.141589999999999883
1.625963115433139539,	3.141589999999999883
0.412475633708091094,	3.141589999999999883
2.379984525036162868,	3.141589999999999883
1.155975340335653856,	3.141589999999999883
-1.79182003114715771,	3.141589999999999883
2.283197350268995063,	3.141589999999999883
-0.5744653879530517981,	3.141589999999999883
3.045246784673131479,	3.141589999999999883
2.585286958548327796,	3.141589999999999883
0.3484151995237600441,	3.141589999999999883
1.083875951853688679,	3.141589999999999883
-1.696708592828798379,	3.141589999999999883
-2.461782606517291416,	3.141589999999999883
0.4017510949943460252,	3.141589999999999883
1.317775214191458266,	3.141589999999999883
3.040175716412699014,	3.141589999999999883
2.109624860705531457,	3.141589999999999883
1.229351649545300962,	3.141589999999999883
1.063208569101552703,	3.141589999999999883
2.008306299498239245,	3.141589999999999883
2.449065743684542884,	3.141589999999999883
-2.874981213762351828,	3.141589999999999883
-2.399558519540121893,	3.141589999999999883
-1.974382012524226404,	3.141589999999999883
0.7904712823482415995,	3.141589999999999883
1.586973245326570359,	3.141589999999999883
-2.740205809202508558,	3.141589999999999883
2.144603916871618665,	3.141589999999999883
-1.483739908213283609,	3.141589999999999883
-0.9452606438671371514,	3.141589999999999883
-0.3886331122113346193,	3.141589999999999883
-0.3835609600236106753,	3.141589999999999883
1.362178738113305032,	3.141589999999999883
1.945040796408185058,	3.141589999999999883
-1.444752253692980215,	3.141589999999999883
-0.6840408137919234965,	3.141589999999999883
-0.8704740599465788931,	3.141589999999999883
-3.083014112008003682,	3.141589999999999883
2.207874030142402244,	3.141589999999999883
0.7149842684879911259,	3.141589999999999883
-0.8060719395709587953,	3.141589999999999883
3.135968455196707083,	3.141589999999999883
-1.254960283570141,	3.141589999999999883
0.3360046434329611031,	3.141589999999999883
0.1285498383089801466,	3.141589999999999883
-0.5234379787136004269,	3.141589999999999883
2.939395449679377048,	3.141589999999999883
2.60213315821675506,	3.141589999999999883
2.482196138243554451,	3.141589999999999883
-0.353754410523576257,	3.141589999999999883
-1.70935294219869971,	3.141589999999999883
2.324871271940260442,	3.141589999999999883
-1.653390027917300831,	3.141589999999999883
1.013985806905119524,	3.141589999999999883
1.280929816555508527,	3.141589999999999883
-1.605173167435208548,	3.141589999999999883
0.3189038975236065943,	3.141589999999999883
-0.4290160064865250478,	3.141589999999999883
-0.1153150800554082756,	3.141589999999999883
-0.7570657672420550988,	3.141589999999999883
-2.552870464641857406,	3.141589999999999883
2.739760612484966273,	3.141589999999999883
0.5511235760576993492,	3.141589999999999883
0.107156465074259924,	3.141589999999999883
2.583326203932954979,	3.141589999999999883
0.7018063978325190799,	3.141589999999999883
-0.5602189441246225865,	3.141589999999999883
-2.941722342027425885,	3.141589999999999883
1.882004132402543606,	3.141589999999999883
2.005581099546900781,	3.141589999999999883
1.748219987005126042,	3.141589999999999883
2.053791943792462327,	3.141589999999999883
0.1463096988378753127,	3.141589999999999883
-2.446275454001708649,	3.141589999999999883
-3.030721043479867483,	3.141589999999999883
1.184783144748998707,	3.141589999999999883
-0.5913685826926838862,	3.141589999999999883
-1.863821288394348574,	3.141589999999999883
1.019158575888588603,	3.141589999999999883
-0.1406071275968882595,	3.141589999999999883
-0.3232629714848604952,	3.141589999999999883
-2.988627984062235843,	3.141589999999999883
-0.7059941574297758926,	3.141589999999999883
-1.575739504386354017,	3.141589999999999883
-2.811083919637586526,	3.141589999999999883
1.755057621995408601,	3.141589999999999883
-0.7778848583932593819,	3.141589999999999883
-0.7278533017992799836,	3.141589999999999883
0.9851161956462574087,	3.141589999999999883
-0.4733569238318347527,	3.141589999999999883
-0.7567946922304041868,	3.141589999999999883
0.9383985733907329596,	3.141589999999999883
2.232968163226428882,	3.141589999999999883
2.75948900041768308,	3.141589999999999883
-1.207832940276705402,	3.141589999999999883
1.8469977909890547,	3.141589999999999883
-0.5386445996034393557,	3.141589999999999883
2.159453868699784618,	3.141589999999999883
0.65875823926443422,	3.141589999999999883
-2.956737453850116104,	3.141589999999999883
0.3911203747704346534,	3.141589999999999883
2.836399989818917167,	3.141589999999999883
-0.8971520361584224279,	3.141589999999999883
-1.321000701089318552,	3.141589999999999883
1.651679968003584742,	3.141589999999999883
-0.639361029580666429,	3.141589999999999883
-2.746054133905671435,	3.141589999999999883
-2.156939843751121355,	3.141589999999999883
-1.750050413220561873,	3.141589999999999883
-2.667043991464177033,	3.141589999999999883
2.238298254339592397,	3.141589999999999883
-2.767543205020546182,	3.141589999999999883
-3.04763513116524587,	3.141589999999999883
0.7301322426338638927,	3.141589999999999883
1.363533816245543484,	3.141589999999999883
-0.3792965712697865532,	3.141589999999999883
-0.6175054898870566689,	3.141589999999999883
-1.304372350878313158,	3.141589999999999883
-0.3044305770724096694,	3.141589999999999883
0.2575438617450409584,	3.141589999999999883
-2.210204369929265056,	3.141589999999999883
2.023824390648806038,	3.141589999999999883
-0.6690680861555340364,	3.141589999999999883
-1.24393325182433423,	3.141589999999999883
-1.784871196529156157,	3.141589999999999883
-2.73527837611141722,	3.141589999999999883
-2.606344153129652508,	3.141589999999999883
0.4636561225263291508,	3.141589999999999883
-0.6128330127101085933,	3.141589999999999883
-3.07997603241930884,	3.141589999999999883
3.118312402688623308,	3.141589999999999883
-0.5002871153697734385,	3.141589999999999883
2.36015080687495038,	3.141589999999999883
-1.133897138716112085,	3.141589999999999883
-1.971684277088854742,	3.141589999999999883
-2.638324198206857041,	3.141589999999999883
-2.366615053633726706,	3.141589999999999883
-1.446712369208217774,	3.141589999999999883
0.3143659428820639867,	3.141589999999999883
-1.935943507592994273,	3.141589999999999883
2.743812837846990149,	3.141589999999999883
-1.665742507274252882,	3.141589999999999883
0.2134991306806097444,	3.141589999999999883
-2.948404389653877189,	3.141589999999999883
-0.6618318522724195851,	3.141589999999999883
1.16665823414427372,	3.141589999999999883
1.606375534243857039,	3.141589999999999883
1.827312968438063789,	3.141589999999999883
-2.860633480612206014,	3.141589999999999883
-1.283483899072464851,	3.141589999999999883
-1.488899710765309248,	3.141589999999999883
-2.656681253208851068,	3.141589999999999883
2.829076137993279172,	3.141589999999999883
-2.773752717000015799,	3.141589999999999883
0.2277655777097565282,	3.141589999999999883
-2.760248716564334348,	3.141589999999999883
-1.275791369845182155,	3.141589999999999883
2.620784973085647174,	3.141589999999999883
2.840431499065404264,	3.141589999999999883
0.7740979968735137717,	3.141589999999999883
0.1203512601991405945,	3.141589999999999883
-1.518499566383689325,	3.141589999999999883
1.548126278983499526,	3.141589999999999883
1.402431542855278046,	3.141589999999999883
1.783617252876607662,	3.141589999999999883
0.1579314425215839479,	3.141589999999999883
-1.189043593503276375,	3.141589999999999883
3.050022332909737788,	3.141589999999999883
-2.59745204795685547,	3.141589999999999883
2.208852493777643033,	3.141589999999999883
-2.942807923947778459,	3.141589999999999883
3.092441511075285199,	3.141589999999999883
